1	1	1.000000000000000
2	1	-0.344016553802724
2	2	1.000000000000000
3	1	-0.157870042005142
3	2	0.788940794124798
3	3	1.000000000000000
4	1	-0.000000000000000
4	2	-0.000000000000000
4	3	0.000000000000000
4	4	1.000000000000000
5	1	0.000000000000000
5	2	0.000000000000000
5	3	0.000000000000000
5	4	0.000000000000000
5	5	1.000000000000000
6	1	0.000000000000000
6	2	0.000000000000000
6	3	0.000000000000000
6	4	0.000000000000000
6	5	0.000000000000000
6	6	1.000000000000000
7	1	-0.000000000000000
7	2	0.000000000000000
7	3	-0.000000000000000
7	4	0.502140892823041
7	5	0.000000000000000
7	6	0.000000000000000
7	7	1.000000000000000
8	1	0.000000000000000
8	2	0.000000000000000
8	3	0.000000000000000
8	4	0.000000000000000
8	5	0.502140892823041
8	6	0.000000000000000
8	7	0.000000000000000
8	8	1.000000000000000
9	1	0.000000000000000
9	2	0.000000000000000
9	3	0.000000000000000
9	4	0.000000000000000
9	5	0.000000000000000
9	6	0.502140892823041
9	7	0.000000000000000
9	8	0.000000000000000
9	9	1.000000000000000
10	1	0.000000000000000
10	2	0.000000000000000
10	3	0.000000000000000
10	4	0.000000000000000
10	5	0.000000000000000
10	6	0.000000000000000
10	7	0.000000000000000
10	8	0.000000000000000
10	9	0.000000000000000
10	10	1.000000000000000
11	1	0.000000000000000
11	2	0.000000000000000
11	3	0.000000000000000
11	4	0.000000000000000
11	5	0.000000000000000
11	6	0.000000000000000
11	7	0.000000000000000
11	8	0.000000000000000
11	9	0.000000000000000
11	10	0.000000000000000
11	11	1.000000000000000
12	1	0.000000000000000
12	2	0.000000000000000
12	3	0.000000000000000
12	4	0.000000000000000
12	5	0.000000000000000
12	6	0.000000000000000
12	7	0.000000000000000
12	8	0.000000000000000
12	9	0.000000000000000
12	10	0.000000000000000
12	11	0.000000000000000
12	12	1.000000000000000
13	1	0.000000000000000
13	2	0.000000000000000
13	3	0.000000000000000
13	4	0.000000000000000
13	5	0.000000000000000
13	6	0.000000000000000
13	7	0.000000000000000
13	8	0.000000000000000
13	9	0.000000000000000
13	10	0.000000000000000
13	11	0.000000000000000
13	12	0.000000000000000
13	13	1.000000000000000
14	1	0.000000000000000
14	2	0.000000000000000
14	3	0.000000000000000
14	4	0.000000000000000
14	5	0.000000000000000
14	6	0.000000000000000
14	7	0.000000000000000
14	8	0.000000000000000
14	9	0.000000000000000
14	10	0.000000000000000
14	11	0.000000000000000
14	12	0.000000000000000
14	13	0.000000000000000
14	14	1.000000000000000
15	1	-0.001412579987893
15	2	0.027784004887780
15	3	0.126764806415712
15	4	0.019383337299249
15	5	0.000000000000000
15	6	-0.025011374754282
15	7	0.161781328615634
15	8	0.000000000000000
15	9	-0.208755250748699
15	10	0.002383445258857
15	11	0.000000000000000
15	12	-0.031803785004179
15	13	-0.020519077108949
15	14	0.000000000000000
15	15	1.000000000000000
16	1	-0.023056032221459
16	2	0.162535699543943
16	3	0.348194582116829
16	4	0.048928214549742
16	5	0.000000000000000
16	6	-0.063134737391633
16	7	0.222980416667376
16	8	0.000000000000000
16	9	-0.287723763871655
16	10	0.002097683168321
16	11	0.000000000000000
16	12	-0.027990684595870
16	13	-0.018058951646148
16	14	0.000000000000000
16	15	0.684799824745373
16	16	1.000000000000000
17	1	0.000244261416368
17	2	-0.017817030238573
17	3	-0.076145757154513
17	4	-0.011558149181648
17	5	0.000000000000000
17	6	0.019925435694354
17	7	-0.051923007631356
17	8	0.000000000000000
17	9	0.152479180247568
17	10	0.005051404538159
17	11	0.000000000000000
17	12	0.027470587544510
17	13	0.023318129047823
17	14	0.000000000000000
17	15	0.000000000000000
17	16	0.000000000000000
17	17	1.000000000000000
18	1	0.000000000000000
18	2	0.000000000000000
18	3	0.000000000000000
18	4	0.000000000000000
18	5	0.003883682572603
18	6	0.000000000000000
18	7	0.000000000000000
18	8	0.066245442159496
18	9	0.000000000000000
18	10	0.000000000000000
18	11	0.006720340461459
18	12	0.000000000000000
18	13	0.000000000000000
18	14	-0.008671620947566
18	15	0.000000000000000
18	16	0.000000000000000
18	17	0.000000000000000
18	18	1.000000000000000
19	1	-0.000315183795673
19	2	0.022990283531958
19	3	0.098255013506569
19	4	0.019925435694354
19	5	0.000000000000000
19	6	-0.021827191236168
19	7	0.152479180247568
19	8	0.000000000000000
19	9	-0.130506740424947
19	10	0.008501585945346
19	11	0.000000000000000
19	12	-0.039915917634187
19	13	-0.021417029689824
19	14	0.000000000000000
19	15	0.000000000000001
19	16	-0.000000000000000
19	17	0.000000000000000
19	18	0.000000000000000
19	19	1.000000000000000
20	1	-0.001412579987893
20	2	0.027784004887780
20	3	0.126764806415712
20	4	0.019383337299249
20	5	0.000000000000000
20	6	0.025011374754282
20	7	0.161781328615634
20	8	0.000000000000000
20	9	0.208755250748699
20	10	0.002383445258857
20	11	0.000000000000000
20	12	0.031803785004179
20	13	-0.020519077108949
20	14	0.000000000000000
20	15	0.001078526659696
20	16	0.040930950810650
20	17	-0.000000000000000
20	18	0.000000000000000
20	19	0.000676898444295
20	20	1.000000000000000
21	1	-0.023056032221459
21	2	0.162535699543943
21	3	0.348194582116829
21	4	0.048928214549742
21	5	0.000000000000000
21	6	0.063134737391633
21	7	0.222980416667376
21	8	0.000000000000000
21	9	0.287723763871655
21	10	0.002097683168321
21	11	0.000000000000000
21	12	0.027990684595870
21	13	-0.018058951646148
21	14	0.000000000000000
21	15	0.040930950810650
21	16	0.171516047775388
21	17	0.000000000000000
21	18	0.000000000000000
21	19	0.033282655731058
21	20	0.684799824745373
21	21	1.000000000000000
22	1	0.000244261416368
22	2	-0.017817030238573
22	3	-0.076145757154513
22	4	-0.011558149181648
22	5	0.000000000000000
22	6	-0.019925435694354
22	7	-0.051923007631356
22	8	0.000000000000000
22	9	-0.152479180247568
22	10	0.005051404538159
22	11	0.000000000000000
22	12	-0.027470587544510
22	13	0.023318129047823
22	14	0.000000000000000
22	15	-0.000000000000000
22	16	0.000000000000000
22	17	0.000009483602629
22	18	0.000000000000000
22	19	0.000000000000000
22	20	-0.000000000000000
22	21	0.000000000000000
22	22	1.000000000000000
23	1	0.000000000000000
23	2	0.000000000000000
23	3	0.000000000000000
23	4	0.000000000000000
23	5	0.003883682572603
23	6	0.000000000000000
23	7	0.000000000000000
23	8	0.066245442159496
23	9	0.000000000000000
23	10	0.000000000000000
23	11	0.006720340461459
23	12	0.000000000000000
23	13	0.000000000000000
23	14	0.008671620947566
23	15	0.000000000000000
23	16	0.000000000000000
23	17	0.000000000000000
23	18	0.000009483602629
23	19	0.000000000000000
23	20	0.000000000000000
23	21	0.000000000000000
23	22	0.000000000000000
23	23	1.000000000000000
24	1	0.000315183795673
24	2	-0.022990283531958
24	3	-0.098255013506569
24	4	-0.019925435694354
24	5	0.000000000000000
24	6	-0.021827191236168
24	7	-0.152479180247568
24	8	0.000000000000000
24	9	-0.130506740424947
24	10	-0.008501585945346
24	11	0.000000000000000
24	12	-0.039915917634187
24	13	0.021417029689824
24	14	0.000000000000000
24	15	-0.000676898444295
24	16	-0.033282655731058
24	17	0.000000000000000
24	18	0.000000000000000
24	19	-0.000209890074648
24	20	-0.000000000000001
24	21	0.000000000000000
24	22	0.000000000000000
24	23	0.000000000000000
24	24	1.000000000000000
