7 23  8.629881456E-11
7 24  7.163828072E-04
7 25 -1.395593669E-12
7 26 -8.895378591E-12
7 27 -4.328797560E-16
7 28  4.581013305E-10
8 1  2.897778002E-14
8 2 -4.788868718E-12
8 3 -4.013020680E-12
8 4 -6.747208670E-11
8 5 -4.129345674E-01
8 6 -1.363908257E-08
8 7 -4.082008771E-11
8 8  4.095799566E-02
8 9 -9.191131411E-09
8 10  1.112871105E-12
8 11 -2.147402235E-02
8 12 -1.225905928E-10
8 13 -1.005846345E-12
8 14 -6.410893312E-12
8 15  3.027117260E-13
8 16  5.850549372E-12
8 17 -1.882645013E-12
8 18 -4.673230651E-12
8 19 -1.590237313E-01
8 20  1.852704503E-09
8 21  1.353981587E-11
8 22 -1.348897251E-01
8 23  1.286431942E-16
8 24 -6.505921948E-12
8 25  3.357567709E-02
8 26  4.430604702E-10
8 27  3.218987942E-13
8 28  2.051814930E-12
9 1  1.848493215E-13
9 2 -3.052301536E-11
9 3 -2.557779394E-11
9 4 -4.300467362E-10
9 5 -1.363908249E-08
9 6 -4.129345674E-01
9 7 -2.601752021E-10
9 8 -9.191131411E-09
9 9  4.095799566E-02
9 10  7.093246223E-12
9 11 -1.225906441E-10
9 12 -2.147402235E-02
9 13  6.410859637E-12
9 14 -1.005857364E-12
9 15  1.929551332E-12
9 16  3.728949380E-11
9 17 -1.199940488E-11
9 18 -2.978544343E-11
9 19  1.852704171E-09
9 20 -1.590237313E-01
9 21  8.629871975E-11
9 22 -1.855452395E-16
9 23 -1.348897251E-01
9 24 -4.146709356E-11
9 25  4.430604989E-10
9 26  3.357567709E-02
9 27 -2.051789912E-12
9 28  3.219153913E-13
10 1 -1.102643974E-03
10 2 -9.225986117E-03
10 3 -2.416779928E-02
10 4 -4.264053226E-02
10 5 -5.231193404E-13
10 6 -3.334084165E-12
10 7 -6.225858103E-02
10 8  1.112871105E-12
10 9  7.093246223E-12
10 10  1.971332309E+00
10 11  1.803726732E-12
10 12  1.149641496E-11
10 13  8.351351517E-16
10 14 -9.217992380E-10
10 15 -9.807939788E-03
10 16 -9.173271314E-02
10 17 -5.404600312E-02
10 18  1.231405154E-01
10 19  8.732401000E-12
10 20  5.565789443E-11
10 21 -7.163829705E-04
10 22  6.505924952E-12
10 23  4.146709607E-11
10 24 -5.110288903E-02
10 25 -1.364334718E-12
10 26 -8.695968587E-12
10 27 -7.071230880E-17
10 28  7.854137139E-11
11 1 -4.463304994E-12
11 2 -5.454848930E-12
11 3 -6.814597223E-12
11 4 -2.106098816E-12
11 5 -2.051775741E-02
11 6 -2.693682388E-10
11 7 -8.817541097E-13
11 8 -2.147402235E-02
11 9 -1.225906441E-10
11 10  1.803726732E-12
11 11  1.985277298E+00
11 12  7.715301085E-10
11 13  2.961507737E-12
11 14  1.887570803E-11
11 15  1.451562525E-13
11 16  1.654825165E-12
11 17  1.636616263E-13
11 18 -2.431423132E-12
11 19 -4.909738687E-02
11 20  6.739822934E-10
11 21  1.395640060E-12
11 22 -3.357567721E-02
11 23  4.430604757E-10
11 24 -1.364339433E-12
11 25  6.015350535E-02
11 26  1.523855289E-18
11 27  2.699893637E-13
11 28  1.720872164E-12
12 1 -2.844844006E-11
12 2 -3.476728051E-11
12 3 -4.343423053E-11
12 4 -1.342342681E-11
12 5 -2.693681612E-10
12 6 -2.051775741E-02
12 7 -5.619857581E-12
12 8 -1.225905928E-10
12 9 -2.147402235E-02
12 10  1.149641496E-11
12 11  7.715301085E-10
12 12  1.985277298E+00
12 13 -1.887571044E-11
12 14  2.961506952E-12
12 15  9.253257356E-13
12 16  1.054734071E-11
12 17  1.043227299E-12
12 18 -1.549710799E-11
12 19  6.739822489E-10
12 20 -4.909738687E-02
12 21  8.895324088E-12
12 22  4.430604444E-10
12 23 -3.357567721E-02
12 24 -8.695955470E-12
12 25  8.526179423E-18
12 26  6.015350535E-02
12 27 -1.720866994E-12
12 28  2.699928466E-13
13 1  7.976957014E-16
13 2  5.689182901E-16
13 3  9.176372833E-16
13 4  7.087917748E-17
13 5 -5.261721312E-13
13 6  3.353503712E-12
13 7  8.313466231E-17
13 8 -1.005846345E-12
13 9  6.410859637E-12
13 10  8.356099969E-16
13 11  2.961507737E-12
13 12 -1.887571044E-11
13 13  1.990758186E+00
13 14  2.750935827E-25
13 15 -5.843635105E-18
13 16 -7.920969550E-18
13 17  1.589201588E-16
13 18 -4.143546270E-17
13 19  6.636576436E-14
13 20 -4.229827616E-13
13 21 -4.129685409E-16
13 22 -3.219142737E-13
13 23  2.051788290E-12
13 24  7.456064910E-17
13 25  2.699936573E-13
13 26 -1.720866913E-12
13 27 -1.298615546E-02
13 28  9.498922758E-18
14 1 -8.654859105E-10
14 2 -6.096284055E-10
14 3 -9.992305710E-10
14 4 -8.268906776E-11
14 5 -3.353546064E-12
14 6 -5.261860482E-13
14 7 -1.000572792E-10
14 8 -6.410893312E-12
14 9 -1.005857364E-12
14 10 -9.217992380E-10
14 11  1.887570803E-11
14 12  2.961506952E-12
14 13 -2.357005663E-25
14 14  1.990758186E+00
14 15  5.607279528E-12
14 16  1.522729240E-12
14 17 -1.864260574E-10
14 18  4.717022431E-11
14 19  4.229682191E-13
14 20  6.636136294E-14
14 21  4.581013491E-10
14 22 -2.051805152E-12
14 23 -3.219194335E-13
14 24 -7.854137169E-11
14 25  1.720870275E-12
14 26  2.699946070E-13
14 27 -9.498922760E-18
14 28 -1.298615546E-02
15 1 -1.964566663E-04
15 2 -2.925031142E-03
15 3 -1.505091628E-01
15 4 -5.613370575E-03
15 5 -2.217708948E-14
15 6 -1.414444057E-13
15 7 -5.282808051E-01
15 8  3.027117260E-13
15 9  1.929551332E-12
15 10 -9.807939788E-03
15 11  1.451562525E-13
15 12  9.253257356E-13
15 13 -5.826665724E-18
15 14  5.607279528E-12
15 15 -1.582449916E+01
15 16  3.473982226E+00
15 17 -2.994052784E+00
15 18  9.817344061E-03
15 19 -4.729475266E-13
15 20 -3.013803108E-12
15 21  2.645876018E-03
15 22 -2.903232227E-14
15 23 -1.846776288E-13
15 24 -1.102643707E-03
15 25 -4.463349383E-12
15 26 -2.844782490E-11
15 27 -8.097303177E-16
15 28  8.654857937E-10
16 1 -2.925031138E-03
16 2 -4.284346871E-02
16 3 -1.311633454E-01
16 4 -8.382220470E-02
16 5  3.768157371E-12
16 6  2.401705496E-11
16 7 -2.436832572E-01
16 8  5.850549372E-12
16 9  3.728949380E-11
16 10 -9.173271314E-02
16 11  1.654825165E-12
16 12  1.054734071E-11
16 13 -8.308670318E-18
16 14  1.522729240E-12
16 15  3.473982226E+00
16 16 -1.521160007E+00
16 17 -3.207515586E-01
16 18 -4.416222737E-02
16 19  3.880991102E-12
16 20  2.473542822E-11
16 21 -1.237942921E-02
16 22  4.788992090E-12
16 23  3.052283416E-11
16 24 -9.225985734E-03
16 25 -5.454718259E-12
16 26 -3.476736547E-11
16 27 -5.653250416E-16
16 28  6.096283668E-10
17 1 -1.505091628E-01
17 2 -1.311633456E-01
17 3 -2.949449364E-01
17 4 -1.560561615E-01
17 5 -6.410344445E-12
17 6 -4.085764068E-11
17 7 -4.117434889E-01
17 8 -1.882645013E-12
17 9 -1.199940488E-11
17 10 -5.404600312E-02
17 11  1.636616263E-13
17 12  1.043227299E-12
17 13  1.584944677E-16
17 14 -1.864260574E-10
17 15 -2.994052784E+00
17 16 -3.207515586E-01
17 17 -1.378508340E+00
17 18 -9.388589145E-03
17 19  3.104891413E-12
17 20  1.978926960E-11
17 21  6.441905723E-02
17 22  4.013047961E-12
17 23  2.557773275E-11
17 24 -2.416779890E-02
17 25 -6.814487601E-12
17 26 -4.343407850E-11
17 27 -9.363333499E-16
17 28  9.992304979E-10
18 1  5.613370583E-03
18 2  8.382220504E-02
18 3  1.560561611E-01
18 4  1.884259677E-01
18 5  5.812069459E-12
18 6  3.704480130E-11
18 7  2.791713845E-01
18 8 -4.673230651E-12
18 9 -2.978544343E-11
18 10  1.231405154E-01
18 11 -2.431423132E-12
18 12 -1.549710799E-11
18 13 -4.146740404E-17
18 14  4.717022431E-11
18 15  9.817344061E-03
18 16 -4.416222737E-02
18 17 -9.388589145E-03
18 18 -2.673514842E-02
18 19 -9.908553937E-11
18 20 -6.315414069E-10
18 21 -4.641971532E-01
18 22 -6.747198059E-11
18 23 -4.300467661E-10
18 24  4.264053225E-02
18 25  2.106073590E-12
18 26  1.342362964E-11
18 27  6.701228609E-17
18 28 -8.268908146E-11
19 1  2.216922634E-14
19 2 -3.768203387E-12
19 3  6.410278074E-12
19 4  5.812080966E-12
19 5 -1.084771810E-01
19 6 -2.304504408E-16
19 7  2.665502697E-11
19 8 -1.590237313E-01
19 9  1.852704171E-09
19 10  8.732401000E-12
19 11 -4.909738687E-02
19 12  6.739822489E-10
19 13  6.636576436E-14
19 14  4.229682191E-13
19 15 -4.729475266E-13
19 16  3.880991102E-12
19 17  3.104891413E-12
19 18 -9.908553937E-11
19 19  5.471448353E-03
19 20  1.955034376E-08
19 21 -6.443701676E-11
19 22 -4.129345693E-01
19 23  1.363908253E-08
19 24  5.231804107E-13
19 25  2.051775746E-02
19 26 -2.693681195E-10
19 27  5.260933164E-13
19 28  3.353682555E-12
20 1  1.413226855E-13
20 2 -2.401721102E-11
20 3  4.085741939E-11
20 4  3.704479398E-11
20 5  1.441104313E-16
20 6 -1.084771810E-01
20 7  1.698912979E-10
20 8  1.852704503E-09
20 9 -1.590237313E-01
20 10  5.565789443E-11
20 11  6.739822934E-10
20 12 -4.909738687E-02
20 13 -4.229827616E-13
20 14  6.636136294E-14
20 15 -3.013803108E-12
20 16  2.473542822E-11
20 17  1.978926960E-11
20 18 -6.315414069E-10
20 19  1.955034376E-08
20 20  5.471448353E-03
20 21 -4.107029316E-10
20 22  1.363908256E-08
20 23 -4.129345693E-01
20 24  3.333990683E-12
20 25 -2.693681959E-10
20 26  2.051775746E-02
20 27 -3.353621716E-12
20 28  5.261330067E-13
21 1  5.282808052E-01
21 2  2.436832578E-01
21 3  4.117434890E-01
21 4  2.791713862E-01
21 5  2.665503319E-11
21 6  1.698913144E-10
21 7  1.425984745E-01
21 8  1.353981587E-11
21 9  8.629871975E-11
21 10 -7.163829705E-04
21 11  1.395640060E-12
21 12  8.895324088E-12
21 13 -4.136357215E-16
21 14  4.581013491E-10
21 15  2.645876018E-03
21 16 -1.237942921E-02
21 17  6.441905723E-02
21 18 -4.641971532E-01
21 19 -6.443701676E-11
21 20 -4.107029316E-10
21 21 -1.396862121E-01
21 22 -4.081996558E-11
21 23 -2.601752661E-10
21 24  6.225858123E-02
21 25  8.817190173E-13
21 26  5.620008906E-12
21 27  9.182069270E-17
21 28 -1.000572997E-10
22 1 -3.027299956E-13
22 2 -5.850575559E-12
22 3  1.882580696E-12
22 4 -4.673276604E-12
22 5 -1.590237310E-01
22 6 -1.852704588E-09
22 7  1.353974422E-11
22 8 -1.348897251E-01
22 9 -1.855452394E-16
22 10  6.505924952E-12
22 11 -3.357567721E-02
22 12  4.430604444E-10
22 13 -3.219142737E-13
22 14 -2.051805152E-12
22 15 -2.903232227E-14
22 16  4.788992090E-12
22 17  4.013047961E-12
22 18 -6.747198059E-11
22 19 -4.129345693E-01
22 20  1.363908256E-08
22 21 -4.081996558E-11
22 22  4.095799467E-02
22 23  9.191131416E-09
22 24 -1.112833918E-12
22 25  2.147402236E-02
22 26 -1.225905570E-10
22 27  1.005786021E-12
22 28  6.410988623E-12
23 1 -1.929549368E-12
23 2 -3.728971564E-11
23 3  1.199920170E-11
23 4 -2.978540213E-11
23 5 -1.852704226E-09
23 6 -1.590237310E-01
23 7  8.629881456E-11
23 8  1.286431940E-16
23 9 -1.348897251E-01
23 10  4.146709607E-11
23 11  4.430604757E-10
23 12 -3.357567721E-02
23 13  2.051788290E-12
23 14 -3.219194335E-13
23 15 -1.846776288E-13
23 16  3.052283416E-11
23 17  2.557773275E-11
23 18 -4.300467661E-10
23 19  1.363908253E-08
23 20 -4.129345693E-01
23 21 -2.601752661E-10
23 22  9.191131416E-09
23 23  4.095799467E-02
23 24 -7.093309421E-12
23 25 -1.225906106E-10
23 26  2.147402236E-02
23 27 -6.410940160E-12
23 28  1.005817673E-12
24 1 -9.807939808E-03
24 2 -9.173271333E-02
24 3 -5.404600319E-02
24 4 -1.231405159E-01
24 5 -8.732388110E-12
24 6 -5.565791002E-11
24 7  7.163828072E-04
24 8 -6.505921948E-12
24 9 -4.146709356E-11
24 10 -5.110288903E-02
24 11 -1.364339433E-12
24 12 -8.695955470E-12
24 13  7.462488728E-17
24 14 -7.854137169E-11
24 15 -1.102643707E-03
24 16 -9.225985734E-03
24 17 -2.416779890E-02
24 18  4.264053225E-02
24 19  5.231804107E-13
24 20  3.333990683E-12
24 21  6.225858123E-02
24 22 -1.112833918E-12
24 23 -7.093309421E-12
24 24  1.971332310E+00
24 25  1.803710061E-12
24 26  1.149640418E-11
24 27 -8.716406476E-16
24 28  9.217992289E-10
25 1  1.451665415E-13
25 2  1.654854727E-12
25 3  1.637137950E-13
25 4  2.431431757E-12
25 5  4.909738677E-02
25 6  6.739823211E-10
25 7 -1.395593669E-12
25 8  3.357567709E-02
25 9  4.430604989E-10
25 10 -1.364334718E-12
25 11  6.015350535E-02
25 12  8.526179456E-18
25 13  2.699936573E-13
25 14  1.720870275E-12
25 15 -4.463349383E-12
25 16 -5.454718259E-12
25 17 -6.814487601E-12
25 18  2.106073590E-12
25 19  2.051775746E-02
25 20 -2.693681959E-10
25 21  8.817190173E-13
25 22  2.147402236E-02
25 23 -1.225906106E-10
25 24  1.803710061E-12
25 25  1.985277299E+00
25 26 -7.715301021E-10
25 27  2.961478925E-12
25 28  1.887569850E-11
26 1  9.251586058E-13
26 2  1.054742781E-11
26 3  1.043230331E-12
26 4  1.549706827E-11
26 5  6.739822727E-10
26 6  4.909738677E-02
26 7 -8.895378591E-12
26 8  4.430604702E-10
26 9  3.357567709E-02
26 10 -8.695968587E-12
26 11  1.523855299E-18
26 12  6.015350535E-02
26 13 -1.720866913E-12
26 14  2.699946070E-13
26 15 -2.844782490E-11
26 16 -3.476736547E-11
26 17 -4.343407850E-11
26 18  1.342362964E-11
26 19 -2.693681195E-10
26 20  2.051775746E-02
26 21  5.620008906E-12
26 22 -1.225905570E-10
26 23  2.147402236E-02
26 24  1.149640418E-11
26 25 -7.715301021E-10
26 26  1.985277299E+00
26 27 -1.887570196E-11
26 28  2.961476665E-12
27 1  4.739198387E-18
27 2 -4.737281269E-18
27 3 -1.853466468E-16
27 4 -4.640004006E-17
27 5 -6.637625514E-14
27 6  4.229874707E-13
27 7 -4.324837775E-16
27 8  3.218987942E-13
27 9 -2.051789912E-12
27 10 -7.074212450E-17
27 11  2.699893637E-13
27 12 -1.720866994E-12
27 13 -1.298615546E-02
27 14 -9.498922761E-18
27 15 -8.102870695E-16
27 16 -5.648656075E-16
27 17 -9.359313574E-16
27 18  6.701281292E-17
27 19  5.260933164E-13
27 20 -3.353621716E-12
27 21  9.201630535E-17
27 22  1.005786021E-12
27 23 -6.410940160E-12
27 24 -8.721748107E-16
27 25  2.961478925E-12
27 26 -1.887570196E-11
27 27  1.990758187E+00
27 28 -4.438679147E-26
28 1 -5.607262284E-12
28 2 -1.522694535E-12
28 3  1.864260906E-10
28 4  4.717022306E-11
28 5 -4.229658029E-13
28 6 -6.636184559E-14
28 7  4.581013305E-10
28 8  2.051814930E-12
28 9  3.219153913E-13
28 10  7.854137139E-11
28 11  1.720872164E-12
28 12  2.699928466E-13
28 13  9.498922758E-18
28 14 -1.298615546E-02
28 15  8.654857937E-10
28 16  6.096283668E-10
28 17  9.992304979E-10
28 18 -8.268908146E-11
28 19  3.353682555E-12
28 20  5.261330067E-13
28 21 -1.000572997E-10
28 22  6.410988623E-12
28 23  1.005817673E-12
28 24  9.217992289E-10
28 25  1.887569850E-11
28 26  2.961476665E-12
28 27  8.428489404E-26
28 28  1.990758187E+00
