1	1	1	1	4.122252734918149
2	1	1	1	-1.391415751903310
2	1	2	1	0.506333910492325
2	2	1	1	1.556494018142114
2	2	2	1	-0.434010770901102
2	2	2	2	0.985127150814429
3	1	1	1	0.512352496316383
3	1	2	1	-0.152707665201937
3	1	2	2	0.243639334996752
3	1	3	1	0.074896575404647
3	2	1	1	0.564243282904951
3	2	2	1	-0.111826452583817
3	2	2	2	0.548722656092827
3	2	3	1	0.113511848670729
3	2	3	2	0.365052312994182
3	3	1	1	0.748804324353629
3	3	2	1	-0.169399933697217
3	3	2	2	0.656377575713648
3	3	3	1	0.139395105040896
3	3	3	2	0.431136127723421
3	3	3	3	0.534999298743900
4	1	4	1	0.054122382988678
4	2	4	1	0.042864110804533
4	2	4	2	0.154872092824748
4	3	4	1	0.044918589768503
4	3	4	2	0.125794857681850
4	3	4	3	0.108606051132461
4	4	1	1	1.241653313669163
4	4	2	1	-0.295452854264668
4	4	2	2	0.923515468461820
4	4	3	1	0.222382277000650
4	4	3	2	0.556888406724919
4	4	3	3	0.653521883355627
4	4	4	4	0.989147399450318
5	1	5	1	0.054122382988678
5	2	5	1	0.042864110804533
5	2	5	2	0.154872092824748
5	3	5	1	0.044918589768503
5	3	5	2	0.125794857681850
5	3	5	3	0.108606051132461
5	4	5	4	0.053475015981008
5	5	1	1	1.241653313669163
5	5	2	1	-0.295452854264668
5	5	2	2	0.923515468461820
5	5	3	1	0.222382277000650
5	5	3	2	0.556888406724920
5	5	3	3	0.653521883355628
5	5	4	4	0.882197367488302
5	5	5	5	0.989147399450319
6	1	6	1	0.054122382988678
6	2	6	1	0.042864110804533
6	2	6	2	0.154872092824748
6	3	6	1	0.044918589768503
6	3	6	2	0.125794857681850
6	3	6	3	0.108606051132461
6	4	6	4	0.053475015981008
6	5	6	5	0.053475015981008
6	6	1	1	1.241653313669163
6	6	2	1	-0.295452854264668
6	6	2	2	0.923515468461820
6	6	3	1	0.222382277000650
6	6	3	2	0.556888406724920
6	6	3	3	0.653521883355628
6	6	4	4	0.882197367488302
6	6	5	5	0.882197367488302
6	6	6	6	0.989147399450319
7	1	4	1	0.005757565088377
7	1	4	2	0.007242126019823
7	1	4	3	0.006680592526226
7	1	7	1	0.000679752882343
7	2	4	1	0.017579014420997
7	2	4	2	0.070755907784790
7	2	4	3	0.061330610264839
7	2	7	1	0.003009303604843
7	2	7	2	0.037148907877739
7	3	4	1	0.019603313752162
7	3	4	2	0.086404962534754
7	3	4	3	0.080466809812303
7	3	7	1	0.003464259112249
7	3	7	2	0.051680512399778
7	3	7	3	0.087254894514625
7	4	1	1	0.432254258319830
7	4	2	1	-0.096591772658968
7	4	2	2	0.381416810287064
7	4	3	1	0.081071028470682
7	4	3	2	0.249009497325941
7	4	3	3	0.302270066245491
7	4	4	4	0.408025797156575
7	4	5	5	0.366461847404207
7	4	6	6	0.366461847404207
7	4	7	4	0.187276212478115
7	5	5	4	0.020781974876184
7	5	7	5	0.010827891894144
7	6	6	4	0.020781974876184
7	6	7	6	0.010827891894144
7	7	1	1	0.497168375318117
7	7	2	1	-0.108122543973453
7	7	2	2	0.485337871868497
7	7	3	1	0.095225139660437
7	7	3	2	0.336933038293771
7	7	3	3	0.441395253281145
7	7	4	4	0.508137016789716
7	7	5	5	0.472808373469852
7	7	6	6	0.472808373469852
7	7	7	4	0.259207394080690
7	7	7	7	0.430750320854863
8	1	5	1	0.005757565088377
8	1	5	2	0.007242126019823
8	1	5	3	0.006680592526226
8	1	8	1	0.000679752882343
8	2	5	1	0.017579014420997
8	2	5	2	0.070755907784790
8	2	5	3	0.061330610264839
8	2	8	1	0.003009303604843
8	2	8	2	0.037148907877739
8	3	5	1	0.019603313752162
8	3	5	2	0.086404962534754
8	3	5	3	0.080466809812303
8	3	8	1	0.003464259112249
8	3	8	2	0.051680512399778
8	3	8	3	0.087254894514625
8	4	5	4	0.020781974876184
8	4	7	5	0.010827891894144
8	4	8	4	0.010827891894144
8	5	1	1	0.432254258319830
8	5	2	1	-0.096591772658969
8	5	2	2	0.381416810287064
8	5	3	1	0.081071028470682
8	5	3	2	0.249009497325941
8	5	3	3	0.302270066245492
8	5	4	4	0.366461847404207
8	5	5	5	0.408025797156576
8	5	6	6	0.366461847404207
8	5	7	4	0.165620428689827
8	5	7	7	0.233220833950867
8	5	8	5	0.187276212478115
8	6	6	5	0.020781974876184
8	6	8	6	0.010827891894144
8	7	5	4	0.017664321659932
8	7	7	5	0.012993280064912
8	7	8	4	0.012993280064912
8	7	8	7	0.026372468623767
8	8	1	1	0.497168375318117
8	8	2	1	-0.108122543973453
8	8	2	2	0.485337871868497
8	8	3	1	0.095225139660437
8	8	3	2	0.336933038293771
8	8	3	3	0.441395253281146
8	8	4	4	0.472808373469852
8	8	5	5	0.508137016789717
8	8	6	6	0.472808373469852
8	8	7	4	0.233220833950867
8	8	7	7	0.378005383607329
8	8	8	5	0.259207394080690
8	8	8	8	0.430750320854864
9	1	6	1	0.005757565088377
9	1	6	2	0.007242126019823
9	1	6	3	0.006680592526226
9	1	9	1	0.000679752882343
9	2	6	1	0.017579014420997
9	2	6	2	0.070755907784790
9	2	6	3	0.061330610264839
9	2	9	1	0.003009303604843
9	2	9	2	0.037148907877739
9	3	6	1	0.019603313752162
9	3	6	2	0.086404962534754
9	3	6	3	0.080466809812303
9	3	9	1	0.003464259112249
9	3	9	2	0.051680512399778
9	3	9	3	0.087254894514625
9	4	6	4	0.020781974876184
9	4	7	6	0.010827891894144
9	4	9	4	0.010827891894144
9	5	6	5	0.020781974876184
9	5	8	6	0.010827891894144
9	5	9	5	0.010827891894144
9	6	1	1	0.432254258319830
9	6	2	1	-0.096591772658969
9	6	2	2	0.381416810287064
9	6	3	1	0.081071028470682
9	6	3	2	0.249009497325941
9	6	3	3	0.302270066245492
9	6	4	4	0.366461847404207
9	6	5	5	0.366461847404207
9	6	6	6	0.408025797156576
9	6	7	4	0.165620428689827
9	6	7	7	0.233220833950867
9	6	8	5	0.165620428689827
9	6	8	8	0.233220833950868
9	6	9	6	0.187276212478115
9	7	6	4	0.017664321659932
9	7	7	6	0.012993280064912
9	7	9	4	0.012993280064912
9	7	9	7	0.026372468623767
9	8	6	5	0.017664321659932
9	8	8	6	0.012993280064912
9	8	9	5	0.012993280064912
9	8	9	8	0.026372468623767
9	9	1	1	0.497168375318117
9	9	2	1	-0.108122543973453
9	9	2	2	0.485337871868497
9	9	3	1	0.095225139660437
9	9	3	2	0.336933038293771
9	9	3	3	0.441395253281146
9	9	4	4	0.472808373469852
9	9	5	5	0.472808373469852
9	9	6	6	0.508137016789717
9	9	7	4	0.233220833950867
9	9	7	7	0.378005383607329
9	9	8	5	0.233220833950868
9	9	8	8	0.378005383607330
9	9	9	6	0.259207394080690
9	9	9	9	0.430750320854864
10	1	4	4	0.007170925830965
10	1	5	5	-0.003585462915482
10	1	6	6	-0.003585462915482
10	1	7	4	0.002161740636012
10	1	7	7	0.001419069984486
10	1	8	5	-0.001080870318006
10	1	8	8	-0.000709534992243
10	1	9	6	-0.001080870318006
10	1	9	9	-0.000709534992243
10	1	10	1	0.000898593695935
10	2	4	4	0.058153134348109
10	2	5	5	-0.029076567174055
10	2	6	6	-0.029076567174055
10	2	7	4	0.028303463900325
10	2	7	7	0.028844987960168
10	2	8	5	-0.014151731950162
10	2	8	8	-0.014422493980084
10	2	9	6	-0.014151731950162
10	2	9	9	-0.014422493980084
10	2	10	1	0.004517049461578
10	2	10	2	0.058410691231695
10	3	4	4	0.051082097265182
10	3	5	5	-0.025541048632591
10	3	6	6	-0.025541048632591
10	3	7	4	0.028236360227567
10	3	7	7	0.035231362517024
10	3	8	5	-0.014118180113784
10	3	8	8	-0.017615681258512
10	3	9	6	-0.014118180113784
10	3	9	9	-0.017615681258512
10	3	10	1	0.003704080056942
10	3	10	2	0.054800634639293
10	3	10	3	0.055783031671396
10	4	4	1	0.034697402119133
10	4	4	2	0.120833445843775
10	4	4	3	0.103233346169627
10	4	7	1	0.005596398768943
10	4	7	2	0.060449995129287
10	4	7	3	0.079401496992025
10	4	10	4	0.126130919566554
10	5	5	1	-0.017348701059567
10	5	5	2	-0.060416722921887
10	5	5	3	-0.051616673084814
10	5	8	1	-0.002798199384472
10	5	8	2	-0.030224997564643
10	5	8	3	-0.039700748496013
10	5	10	5	0.042189069712998
10	6	6	1	-0.017348701059567
10	6	6	2	-0.060416722921887
10	6	6	3	-0.051616673084814
10	6	9	1	-0.002798199384472
10	6	9	2	-0.030224997564643
10	6	9	3	-0.039700748496013
10	6	10	6	0.042189069712998
10	7	4	1	0.017047542268115
10	7	4	2	0.077196944587133
10	7	4	3	0.070063972128058
10	7	7	1	0.003038885135107
10	7	7	2	0.044488588716905
10	7	7	3	0.068209111305529
10	7	10	4	0.086974207499329
10	7	10	7	0.071573017835690
10	8	5	1	-0.008523771134058
10	8	5	2	-0.038598472293567
10	8	5	3	-0.035031986064029
10	8	8	1	-0.001519442567553
10	8	8	2	-0.022244294358452
10	8	8	3	-0.034104555652765
10	8	10	5	0.028892294267233
10	8	10	8	0.024102995723587
10	9	6	1	-0.008523771134058
10	9	6	2	-0.038598472293567
10	9	6	3	-0.035031986064029
10	9	9	1	-0.001519442567553
10	9	9	2	-0.022244294358452
10	9	9	3	-0.034104555652765
10	9	10	6	0.028892294267233
10	9	10	9	0.024102995723587
10	10	1	1	0.769038305443597
10	10	2	1	-0.168227085342491
10	10	2	2	0.717744584350395
10	10	3	1	0.146370246716734
10	10	3	2	0.477674755545335
10	10	3	3	0.579873662900498
10	10	4	4	0.753285427300768
10	10	5	5	0.696403439429446
10	10	6	6	0.696403439429446
10	10	7	4	0.352928695860140
10	10	7	7	0.491772239160253
10	10	8	5	0.321309847836085
10	10	8	8	0.454299494389770
10	10	9	6	0.321309847836085
10	10	9	9	0.454299494389770
10	10	10	1	0.002640581544386
10	10	10	2	0.041539612930091
10	10	10	3	0.041754302974899
10	10	10	10	0.695124014758065
11	1	5	4	0.006210203938269
11	1	7	5	0.001872122307180
11	1	8	4	0.001872122307180
11	1	8	7	0.001228950656313
11	1	11	1	0.000898593695935
11	2	5	4	0.050362091655152
11	2	7	5	0.024511518752777
11	2	8	4	0.024511518752777
11	2	8	7	0.024980492345361
11	2	11	1	0.004517049461578
11	2	11	2	0.058410691231695
11	3	5	4	0.044238393910235
11	3	7	5	0.024453405267482
11	3	8	4	0.024453405267482
11	3	8	7	0.030511254949682
11	3	11	1	0.003704080056942
11	3	11	2	0.054800634639293
11	3	11	3	0.055783031671396
11	4	5	1	0.030048831680493
11	4	5	2	0.104644833727520
11	4	5	3	0.089402700300570
11	4	8	1	0.004846623503613
11	4	8	2	0.052351231440608
11	4	8	3	0.068763713493608
11	4	10	5	-0.023854086951475
11	4	10	8	-0.017024294861120
11	4	11	4	0.098150302948702
11	5	4	1	0.030048831680493
11	5	4	2	0.104644833727520
11	5	4	3	0.089402700300570
11	5	7	1	0.004846623503613
11	5	7	2	0.052351231440608
11	5	7	3	0.068763713493608
11	5	10	4	0.072317936560701
11	5	10	7	0.050557903100719
11	5	11	5	0.098150302948702
11	6	11	6	0.014208453095145
11	7	5	1	0.014763604676277
11	7	5	2	0.066854515106997
11	7	5	3	0.060677179752943
11	7	8	1	0.002631751726185
11	7	8	2	0.038528248007357
11	7	8	3	0.059070823160149
11	7	10	5	-0.017024294861120
11	7	10	8	-0.013066046881852
